TIME,Jevois Image Capture Time,Drivetrain L1 Motor Current,Drivetrain Desired Pose Angle,Drivetrain L2 Motor Current,Jevois Target Rotation Angle,Arm Lower Position Limit Switch,Operator Intake Speed Command,Estimated distance to target,Jevois Target Visible,Jevois Frame Count,Back Ultrasonic Distance,Drivetrain Up/Down Acceleration,Driver Fwd-Rev Command,Operator Arm Position Command,Intake Right Sensor Raw Voltage,Drivetrain Actual Pose Angle,Driver SlowMove Command,Pneumatics Compressor Current,Arm Motor Current,Arm Desired Velocity,Arm Upper Position Limit Switch,Driver Compressor Disable Command,Intake Commanded Position,botDesPoseY,Auto Alignment Requested,botDesPoseX,Jevois Framerate,Driver Intake Position Command,botDesPoseT,Pneumatics Main System Pressure,Gripper Stopper Cylinder Command,Operator Auto Align Mid Command,Jevois Packets Per Sec,Jevois Target Angle,Main Loop Call Period,Superstructure Commanded Mode,Driver Gyro Angle Lock Command,Drivetrain Right Motor Command,roboRIO Sys Memory Load,Line Follower Estimated Position,Gripper Main Cylinder Command,Line Follower Measured Position,Intake Left Motor Current,Robot Brownout,Drivetrain Gyro-Lock Rotation Command,botActPoseT,botActPoseX,botActPoseY,Intake Right Motor Current,Battery Current Draw,Driver Compressor Enable Command,Line Follower Estimated Position Available,Driver Rotate Command,Intake Right Motor Actual Position,Intake Left Motor Actual Position,Drivetrain Left/Right Acceleration,Operator Gamepiece Grab Command,Line Follower Measured Position Available,Auto State Sequencer Step,Front Ultrasonic Sensor Voltage,Drivetrain Left Wheel Actual Speed,Drivetrain Left Motor Command,Jevois Target X Position,Battery Voltage,Gripper Retracted Switch,Superstructure Actual Mode,roboRIO JVM Memory Load,Intake Left Arm Position On Target,Arm At Desired Angle,Drivetrain Left Wheel Desired Speed,Climber Release Motor Current,Front Ultrasonic Distance Available,Front Ultrasonic Distance,Arm Actual Velocity,Main Loop Process Duration,Operator Climber Release Command,Back Ultrasonic Sensor Voltage,Arm Actual Position,roboRIO CPU Load,Drivetrain R1 Motor Current,Drivetrain R2 Motor Current,Match Time,Pneumatics Cutoff Switch State,Auto Alignment Failed,Arm Motor Command,Drivetrain Right Wheel Desired Speed,Back Distance Available,Dataserver File Logger Queue Length,Intake Roller Motor Command,Driver Intake Speed Command,Intake Right Arm Position On Target,Operator Auto Align Low Command,Gripper Position Requested,Drivetrain Operation Mode,Drivetrain Fwd/Rev Acceleration,Intake Ball Present,Gripper Position Stable,Robot CAN Bus Utilization,Operator Climber Release Enable Command,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,Operator Auto Align Top Command,Jevois CPU Load,Operator Gamepiece Release Command,Jevois Target Y Position,Arm Desired Position,Intake Left Sensor Raw Voltage,Operator Manual Arm Position Command,Auto Stable Target Found,Superstructure Sequencer Step,Jevois CPU Temp,
sec,sec,A,Deg,A,deg,bool,speed enum,ft,bool,count,ft,g,cmd,Arm Pos Enum,V,Deg,bool,A,A,deg per sec,bool,bool,Intake Pos Enum,in,bool,in,fps,pos enum,deg,psi,bool,bool,pps,rad,sec,OpMode,bool,cmd,Pct,ft,bool,ft,A,bool,cmd,deg,in,in,A,A,bool,bool,cmd,deg,deg,g,bool,bool,step,mV,RPM,cmd,ft,V,bool,OpMode,Pct,bool,bool,RPM,A,true/false,ft,deg per sec,sec,bool,mV,deg,Pct,A,A,sec,bool,bool,cmd,RPM,true/false,count,cmd,speed enum,bool,bool,pos,Op Mode Enum,g,bool,bool,pct,bool,RPM,count,bool,pct,bool,ft,deg,V,cmd,bool,idx,C,
676.514916,,0.25,0.0,0.125,,0.0,0.0,3.916822618109622,,,0.36845366141732133,0.99609375,0.005077362060546875,4.0,0.7343564466952271,-0.7405625,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07524999999998272,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.185699522679807,4.6950207111819875,0.05859375,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.916822618109622,-0.0,,0.0,112.304676,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
676.555798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.35365212976955,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676.514916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03966800000000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676.574048,,0.25,0.0,0.125,,0.0,0.0,3.9194925721778637,,,0.38313840879264943,1.0,0.005077362060546875,4.0,0.7343564466952271,-0.7415375000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.05913199999997687,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.17766537073184,4.671151970825321,0.0546875,0.0,1.0,-1.0,1196.2889400000001,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9194925721778637,-0.0,0.04996900000003279,0.0,125.73240900000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01953125,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.3097499774923907,0.0,0.0,-1.0,,
676.638971,,0.25,0.0,0.125,,0.0,0.0,3.9194925721778637,,,0.39114827099737387,0.99609375,0.005077362060546875,4.0,0.7341087716710466,-0.7448250000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.0649230000000216,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.9522421772496727,4.766711571455199,0.0625,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9194925721778637,-0.0,0.04889000000002852,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.015625,0.0,1.0,0.3454185128211975,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3102723943572449,0.0,0.0,-1.0,,
676.703162,,0.25,0.0,0.125,,0.0,0.0,3.920827549211984,,,0.40182808727033975,1.0,0.005077362060546875,4.0,0.7341087716710466,-0.7430250000000002,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.590762499999999,1.0,0.0,,,0.06419100000005074,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.121359487909714,4.6950207111819875,0.046875,0.0,1.0,-1.0,1195.0682370000002,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.920827549211984,-0.0,0.04951499999992848,0.0,122.0703,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31008913027400486,0.0,0.0,-1.0,,
676.771662,,0.25,0.0,0.125,,0.0,0.0,3.9181575951437426,,,0.3951532020997361,,0.005077362060546875,4.0,0.734387236804501,-0.7439500000000001,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,,,1.0,0.0,,,0.0684999999999718,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,4.121359487909714,4.6950207111819875,,0.0,1.0,-1.0,1193.847534,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,,0.0,3.9181575951437426,-0.0,,0.0,119.62889400000002,-0.0,,0.125,0.25,,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,,0.0,,100.0,0.30999757939286426,0.0,0.0,-1.0,,
676.808009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.71588708915753,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676.771662,,,,,,,,,,,,1.0,,,,,,0.65625,,,,,,0.0,,0.0,,,0.0,-11.524707142857144,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,,,,,,0.0390625,,,,,,,,12.85,,,,,,,0.0,,,,0.05356600000004619,,,,,,,-1.0,1.0,,,,,5.0,,,,,,,-0.015625,,,0.3454185128211975,,,32.0,,,,,,,,,,,
676.839264,,0.25,0.0,0.125,,0.0,0.0,3.9181575951437426,,,0.3951532020997361,1.0,0.005077362060546875,4.0,0.7347904546878842,-0.7421375,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.0676019999999653,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.9522421772496727,4.766711571455199,0.0546875,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9181575951437426,-0.0,0.050304000000096494,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02734375,0.0,1.0,0.3454185128211975,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3102723943572449,0.0,0.0,-1.0,,
676.903256,,0.25,0.0,0.125,,0.0,0.0,3.9168226181096215,,,0.3924832480314946,1.0,0.005077362060546875,4.0,0.7343564466952271,-0.7386625,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06399200000009841,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.8958030879349663,4.725968608859563,0.05078125,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9168226181096215,-0.0,0.059803999999985535,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01953125,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31008913027400486,0.0,0.0,-1.0,,
676.978953,,0.25,0.0,0.125,,0.0,0.0,3.9168226181096215,,,0.3924832480314946,1.0,0.005077362060546875,4.0,0.7350076511165969,-0.7377250000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07569699999999102,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.8958030879349663,4.70206251026115,0.05859375,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9168226181096215,-0.0,0.05028899999990699,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02734375,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31036410765530503,0.0,0.0,-1.0,,
677.045956,,,,,,0.0,0.0,,,,0.3938182250656153,,0.005077362060546875,4.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,1.0,,,1.0,0.0,,,0.0670029999999997,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,3.8798918230814357,4.742800498995072,,0.0,1.0,-1.0,1196.2889400000001,,,,,0.0,0.0,,,0.0,,,0.0,3.919492572177863,-0.0,,0.0,120.849597,-0.0,,,,,,0.0,0.0,,1.0,,0.0,0.0,,0.0,1.0,,,,1.0,,0.0,,,0.0,,0.0,,100.0,0.31008913027400486,0.0,0.0,-1.0,,
677.060205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86008334907443,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677.045956,,0.25,0.0,0.125,,,,3.919492572177863,,,,1.0,,,0.7345733865853259,-0.7374375,,0.65625,,,,,1.0,0.0,,0.0,,,0.0,-11.524707142857144,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,,,,,,0.0390625,,,,,0.0,0.0,,12.9,,,,1.0,,0.0,0.0,,,,0.05349599999999555,,,,,0.125,0.25,-1.0,1.0,,,0.0,,114.0,,,1.0,,,0.0,-0.01171875,0.0,,0.3454185128211975,,0.0,24.0,,,,,,,,,,,
677.113442,,0.25,0.0,0.0,,0.0,0.0,3.920827549211984,,,0.3938182250656153,1.0,0.005077362060546875,4.0,0.7223993846256939,-0.7364,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06748599999991711,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.008647920660227,4.742800498995072,0.0546875,0.0,1.0,-1.0,1195.0682370000002,0.0,0.0,,12.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.920827549211984,-0.0,0.05489199999999528,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.3102723943572449,0.0,0.0,-1.0,,
677.183544,,0.25,0.0,0.0,,0.0,0.0,3.920827549211984,,,0.3938182250656153,1.0,0.004415988922119141,4.0,0.7345733865853259,-0.7354375,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07010200000001987,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.121359487909714,4.6950207111819875,0.046875,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.920827549211984,-0.0,0.051122999999961394,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.03125,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31018073524614775,0.0,0.0,-1.0,,
677.249838,,0.125,0.0,0.125,,0.0,0.0,3.9181575951437426,,,0.3924832480314946,1.0,0.004415988922119141,4.0,0.7338920330035539,-0.7325375000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06629399999997077,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.8958030879349663,4.6950207111819875,0.0625,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9181575951437426,-0.0,0.04651100000000952,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01953125,0.0,1.0,0.3454185128211975,0.0,0.0,23.0,0.0,,0.0,,100.0,0.30999757939286426,0.0,0.0,-1.0,,
677.31225,,,,,,,0.0,,,,0.3924832480314946,,0.003814697265625,4.0,,,0.0,,,,,0.0,,,0.0,,,1.0,,,,0.0,,,0.062411999999994805,0.0,0.0,,,-0.33333333,,-0.33333333,,,,,,,,,0.0,1.0,-0.0,,,,0.0,1.0,-1.0,1196.2889400000001,,,,,,0.0,,,,,,0.0,3.919492572177863,,,0.0,119.62889400000002,,,,,,,0.0,,,1.0,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,0.0,0.0,-1.0,,
677.316294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47173687193049,,,,,,,,,,,,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677.31225,,0.125,0.0,0.125,,0.0,,3.919492572177863,,,,1.0,,,0.7341396349040274,-0.7365625,,0.65625,0.0,0.0,0.0,,1.0,0.0,,0.0,,,0.0,-11.524707142857144,1.0,,,,,,,0.0,,,1.0,,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,,,,3.9522421772496727,4.766711571455199,0.05859375,,,,,0.0,0.0,,12.9,0.0,,,1.0,0.0,0.0,0.0,,,-0.0,0.0794700000000148,,,-0.0,,0.125,0.25,-1.0,1.0,,0.0,0.0,,49.0,0.0,,1.0,,1.0,0.0,-0.015625,0.0,1.0,0.3454185128211975,,0.0,24.0,,,,,100.0,0.30999757939286426,,,,,
677.405749,,0.125,0.0,0.125,,0.0,0.0,3.920827549211984,,,0.3924832480314946,1.00390625,0.003814697265625,4.0,0.7350076511165969,-0.73445,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.09349900000006528,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.121359487909714,4.6950207111819875,0.0546875,0.0,1.0,-1.0,1195.0682370000002,0.0,0.0,,12.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.920827549211984,-0.0,0.04982499999994161,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.015625,0.0,1.0,0.3454185128211975,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
677.471348,,0.125,0.0,0.125,,0.0,0.0,3.9221625262461046,,,0.3924832480314946,1.0,0.0,4.0,0.7341087716710466,-0.7337625000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06559900000002017,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.9522421772496727,4.70206251026115,0.0546875,0.0,1.0,-1.0,1195.0682370000002,0.0,0.0,,12.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9221625262461046,-0.0,0.04487799999992603,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02734375,0.0,1.0,0.34572136402130127,0.0,0.0,24.0,0.0,,0.0,,100.0,0.31008913027400486,0.0,0.0,-1.0,,
677.531762,,0.125,0.0,0.125,,0.0,0.0,3.920827549211984,,,0.39114827099737387,,0.0,4.0,0.7343256383942347,-0.7308875,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,,,1.0,0.0,,,0.06041399999992336,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,4.016639249898559,4.5727643878730815,,0.0,1.0,-1.0,1195.0682370000002,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,,0.0,3.920827549211984,-0.0,,0.0,118.40819100000002,-0.0,,0.125,0.25,,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
677.568305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.342569418209294,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677.531762,,,,,,,,,,,,0.99609375,,,,,,0.65625,,,,,,0.0,,0.0,,,0.0,-11.524707142857144,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,,,,,,0.046875,,,,,,,,12.9,,,,,,,0.0,,,,0.05206600000008166,,,,,,,-1.0,1.0,,,,,90.0,,,,,,,-0.0234375,,,0.34572136402130127,,,24.0,,,,,,,,,,,
677.59678,,0.125,0.0,0.125,,0.0,0.0,3.9221625262461046,,,0.39114827099737387,1.0,0.0,4.0,0.7345733865853259,-0.7346125000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06501800000000912,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.008647920660227,4.742800498995072,0.03515625,0.0,1.0,-1.0,1196.2889400000001,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9221625262461046,-0.0,0.045081999999979416,0.0,119.62889400000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01953125,0.0,1.0,0.34572136402130127,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31018073524614775,0.0,0.0,-1.0,,
677.656422,,0.125,0.0,0.125,,0.0,0.0,3.9208275492119835,,,0.3898132939632531,1.00390625,0.0,4.0,0.7345426332866404,-0.7346500000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.059642000000053486,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.016639249898559,4.766711571455199,0.05078125,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9208275492119835,-0.0,0.0559289999999919,0.0,118.40819100000002,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.34572136402130127,0.0,0.0,32.0,0.0,,0.0,,100.0,0.3102723943572449,0.0,0.0,-1.0,,
677.72493,,0.125,0.0,0.125,,0.0,0.0,3.9194925721778624,,,0.39248324803149454,0.99609375,0.0,4.0,0.7343564466952271,-0.7371625,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06850799999995161,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,4.065020347710572,4.718903549740405,0.046875,0.0,1.0,-1.0,1193.847534,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9194925721778624,-0.0,0.060663999999974294,0.0,120.849597,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01171875,0.0,1.0,0.34572136402130127,0.0,0.0,24.0,0.0,,0.0,,100.0,0.31008913027400486,0.0,0.0,-1.0,,
677.802916,,,,,,0.0,0.0,3.9181575951437417,,,0.3844733858267701,,0.0,4.0,0.7338920330035539,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,,,1.0,0.0,,,0.07798600000000988,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,4.185699522679807,4.6950207111819875,,0.0,1.0,-1.0,1195.0682370000002,,,,,0.0,0.0,,1.0,0.0,,,0.0,3.9181575951437417,-0.0,,0.0,112.304676,-0.0,,,,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,100.0,0.30999757939286426,0.0,0.0,-1.0,,
677.820371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.74292536361919,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677.802916,,0.125,0.0,0.125,,,,,,,,1.00390625,,,,-0.7420125000000001,,0.65625,,,,,,0.0,,0.0,,,0.0,-11.590762499999999,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,,,,,,0.05078125,,,,,0.0,0.0,,12.85,,,,,,0.0,0.0,,,,0.04758500000002641,,,,,0.125,0.25,-1.0,1.0,,,0.0,,15.0,,,,,,0.0,-0.01953125,,,0.34572136402130127,,0.0,33.0,,,,,,,,,,,
677.864931,,0.125,0.0,0.125,,0.0,0.0,3.9208275492119835,,,0.3777985006561664,1.0078125,0.0,4.0,0.7350076511165969,-0.7447625000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06201499999997395,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6657794001630586,52.734712021710486,0.0,0.0,0.0,1.0,-0.0,3.8958030879349663,4.718903549740405,0.0546875,0.0,1.0,-1.0,1196.2889400000001,0.0,0.0,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9208275492119835,-0.0,0.044757000000004155,0.0,112.304676,-0.0,,0.125,0.25,-1.0,1.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.015625,0.0,1.0,0.34572136402130127,0.0,0.0,24.0,0.0,,0.0,,100.0,0.31036410765530503,0.0,0.0,-1.0,,
